name,date,high,low,close,volume
LiteCoin,2018-06-23,85.73554155,81.78630603,82.39823773,367529145.8
LiteCoin,2018-06-24,83.2211352,74.11708654,80.60567268,378362908.6
LiteCoin,2018-06-25,85.65308141,78.62260634,81.31728594,392201009.2
LiteCoin,2018-06-26,81.94861898,76.08243439,76.11491902,299453628.0
LiteCoin,2018-06-27,80.47832167,75.17228411,79.92594972,217494794.5
LiteCoin,2018-06-28,80.36101446,74.72396801,74.89050622,203796582.2
LiteCoin,2018-06-29,78.06578251,72.76201078,77.05221352,212386424.0
LiteCoin,2018-06-30,82.15364107,77.16205025,80.485195,284727253.9
LiteCoin,2018-07-01,80.65619719,78.36514285,79.68417609,276788123.2
LiteCoin,2018-07-02,86.01548228,78.24124261,84.97637176,295525149.8
LiteCoin,2018-07-03,88.84893836,84.65491795,85.07407408,348453791.2
LiteCoin,2018-07-04,87.00128393,83.3084581,85.43055233,315972000.2
LiteCoin,2018-07-05,85.90741901,82.04879764,82.60961153,297223116.0
LiteCoin,2018-07-06,83.67557858,80.74970417,82.59097959,266900544.4
LiteCoin,2018-07-07,83.50801459,79.52464492,83.50801459,216694502.7
LiteCoin,2018-07-08,84.53837618,81.97048723,82.10603716,243590068.9
LiteCoin,2018-07-09,82.57920462,80.31315405,80.40024882,231147366.9
LiteCoin,2018-07-10,80.23567015,74.89590206,75.85790153,258098382.0
LiteCoin,2018-07-11,80.01865414,75.6983275,77.69330238,296805982.3
LiteCoin,2018-07-12,77.74173771,74.7857645,75.58543885,251612468.3
LiteCoin,2018-07-13,77.63696873,75.82787879,76.21150744,235636775.4
LiteCoin,2018-07-14,76.64146594,75.46455909,75.8281444,243420992.9
LiteCoin,2018-07-15,78.90659585,75.12462523,77.90858251,214951528.0
LiteCoin,2018-07-16,83.21878883,77.44396522,83.11855603,292188914.6
LiteCoin,2018-07-17,89.71732569,81.72729372,89.34049909,319955787.2
LiteCoin,2018-07-18,92.61744569,85.13666615,85.93301699,374774099.8
LiteCoin,2018-07-19,87.75160067,84.93064432,85.4013711,319803287.2
LiteCoin,2018-07-20,85.41452678,81.36428464,81.41932246,237219974.3
LiteCoin,2018-07-21,83.83647334,79.95109545,83.23273874,213351580.3
LiteCoin,2018-07-22,83.41739862,81.49877467,81.77630823,202222659.3
LiteCoin,2018-07-23,84.91612111,81.51826843,81.51826843,309711220.4
LiteCoin,2018-07-24,88.37985891,81.06939653,88.10789235,380205815.4
LiteCoin,2018-07-25,89.25762028,84.86136863,86.19025871,416894654.7
LiteCoin,2018-07-26,87.19707924,82.571715,83.18446796,233604153.6
LiteCoin,2018-07-27,84.89919196,81.65324449,84.34653575,228657986.8
LiteCoin,2018-07-28,84.53700816,82.49861939,83.81784113,196538469.3
LiteCoin,2018-07-29,85.09971769,83.40143711,83.82952693,167213943.5
LiteCoin,2018-07-30,84.47342621,79.94368817,82.29531478,197812376.9
LiteCoin,2018-07-31,82.46861224,76.88621461,79.1950796,224301193.7
LiteCoin,2018-08-01,79.23019057,76.19984723,77.53367065,233206057.5
LiteCoin,2018-08-02,78.3297765,75.75411837,76.32798444,193654303.3
LiteCoin,2018-08-03,77.76933495,75.07462754,77.75335311,261435805.3
LiteCoin,2018-08-04,78.01034187,72.57254621,73.10313314,254305545.7
LiteCoin,2018-08-05,74.82006673,72.58279778,74.67791968,262989151.7
LiteCoin,2018-08-06,76.63097159,72.72842798,73.74485253,257770392.0
LiteCoin,2018-08-07,75.11228612,67.37296069,67.68549397,255111903.6
LiteCoin,2018-08-08,67.51260726,61.54794122,62.17718311,314182054.4
LiteCoin,2018-08-09,64.95026439,60.6678804,63.55602161,296943261.3
LiteCoin,2018-08-10,63.49764048,58.84415591,59.44894542,262996536.7
LiteCoin,2018-08-11,60.00042317,55.75185545,58.50448596,225080420.3
LiteCoin,2018-08-12,61.38021175,57.97786683,59.62867936,230629069.1
LiteCoin,2018-08-13,60.46734207,56.2834611,56.82788393,202664633.4
LiteCoin,2018-08-14,56.83994193,50.40329501,54.15333804,240993238.9
LiteCoin,2018-08-15,59.07604594,54.51659343,54.65626096,273532962.4
LiteCoin,2018-08-16,57.7165124,54.70406401,55.44073536,233746727.3
LiteCoin,2018-08-17,61.73812035,55.44491687,61.63701525,213647992.1
LiteCoin,2018-08-18,62.41432166,55.74501157,57.39011473,246833709.0
LiteCoin,2018-08-19,59.12818194,56.6663188,58.10201694,196371960.9
LiteCoin,2018-08-20,58.69723865,53.95079027,53.95079027,207945856.0
LiteCoin,2018-08-21,56.84485001,53.82215288,56.52929105,201050368.6
LiteCoin,2018-08-22,58.93590339,54.51620624,55.32782387,185267247.1
LiteCoin,2018-08-23,57.83571633,55.21647828,57.43837243,177399289.5
LiteCoin,2018-08-24,58.39668617,55.96204511,58.10622402,169505118.8
LiteCoin,2018-08-25,58.46482133,57.46104167,58.03047175,183962323.0
LiteCoin,2018-08-26,58.17822984,56.29787168,57.18861776,177600607.5
LiteCoin,2018-08-27,60.64959476,56.89232699,60.56145144,171788763.5
LiteCoin,2018-08-28,63.60236025,59.874264,63.20512108,210770176.5
LiteCoin,2018-08-29,63.27928004,60.63761685,61.62556122,209165850.6
LiteCoin,2018-08-30,61.66108053,58.92036027,60.18542244,194753777.9
LiteCoin,2018-08-31,62.41555535,59.62572172,61.98752318,190438394.6
LiteCoin,2018-09-01,67.45562273,61.98851979,66.3455377,225193067.0
LiteCoin,2018-09-02,66.83668857,64.20330763,66.11551341,236510776.2
LiteCoin,2018-09-03,66.36271084,64.31231872,65.42200012,192071718.1
LiteCoin,2018-09-04,69.26762884,65.38463398,67.73328806,217058749.0
LiteCoin,2018-09-05,68.10370998,57.8873508,57.8873508,248177065.5
LiteCoin,2018-09-06,57.87260795,54.60516014,57.43412222,275099733.5
LiteCoin,2018-09-07,58.41108417,55.35121474,55.93902113,187935271.4
LiteCoin,2018-09-08,57.45513815,52.30151956,53.24263945,156558670.8
LiteCoin,2018-09-09,56.66172217,52.55816084,54.8328423,177436990.5
LiteCoin,2018-09-10,56.33538282,53.29312323,54.40640333,181529742.7
LiteCoin,2018-09-11,54.60277163,50.45121272,51.85338328,180632725.8
LiteCoin,2018-09-12,52.09175805,47.46442977,51.8081493,199620166.3
LiteCoin,2018-09-13,55.21511851,51.73914093,54.65134707,209744338.2
LiteCoin,2018-09-14,58.74269216,53.0805783,56.7051502,210483938.2
LiteCoin,2018-09-15,58.83324497,56.08782529,56.68559054,230206264.5
LiteCoin,2018-09-16,57.41196263,54.84489352,56.83406327,177364305.8
LiteCoin,2018-09-17,57.80262963,51.82702144,52.31011845,189695081.2
LiteCoin,2018-09-18,55.41040099,50.80185126,54.27935339,229197212.9
LiteCoin,2018-09-19,54.87613736,51.96553659,54.23030457,206331215.3
LiteCoin,2018-09-20,56.95540736,53.4749181,56.53883163,206117272.6
LiteCoin,2018-09-21,61.91092327,56.42298276,60.8632997,257256740.6
LiteCoin,2018-09-22,61.69325823,58.10186163,60.61238202,296382956.9
LiteCoin,2018-09-23,63.52840807,59.94979861,61.46285895,239511308.3
LiteCoin,2018-09-24,61.42504505,57.43413089,57.92483198,245940472.8
LiteCoin,2018-09-25,57.9857786,54.72330547,57.57812633,257734605.0
LiteCoin,2018-09-26,59.72377883,56.65986044,57.44589179,259052094.4
LiteCoin,2018-09-27,64.98883719,56.81785545,63.16884941,310307653.6
LiteCoin,2018-09-28,64.53192079,60.47230677,61.95127407,383506631.0
LiteCoin,2018-09-29,62.23492474,59.32453923,61.5775921,266736182.2
LiteCoin,2018-09-30,62.58851698,60.11815861,61.05141225,253042265.0
LiteCoin,2018-10-01,61.8657547,59.6167247,60.38063439,311473379.7
LiteCoin,2018-10-02,61.42982645,59.33246952,59.54278713,307002755.8
LiteCoin,2018-10-03,59.63448088,56.84205361,57.5802706,279928066.6
LiteCoin,2018-10-04,59.19055103,57.49872287,58.24855526,215566186.3
LiteCoin,2018-10-05,59.54944831,57.69161012,58.89945771,187218081.8
LiteCoin,2018-10-06,58.97187908,57.13096776,57.92330112,190160109.6
LiteCoin,2018-10-07,58.34820363,57.07871919,58.21067876,178996103.0
LiteCoin,2018-10-08,59.97251947,57.65047595,59.57040367,161656704.1
LiteCoin,2018-10-09,59.5847166,58.50222839,58.91909165,204992419.6
LiteCoin,2018-10-10,58.90983747,57.45137501,58.10044842,202117315.8
LiteCoin,2018-10-11,58.13389294,50.860835,51.32368735,285126724.7
LiteCoin,2018-10-12,54.00915129,50.99856752,53.80243444,235548283.8
LiteCoin,2018-10-13,54.64506279,53.54649798,53.97438335,184654378.6
LiteCoin,2018-10-14,54.25571616,52.31991709,52.40838231,165705602.5
LiteCoin,2018-10-15,59.32817965,52.18427323,54.54966819,335530865.8
LiteCoin,2018-10-16,55.13105409,53.29095054,53.76714648,266119526.3
LiteCoin,2018-10-17,53.88321978,52.88221949,53.45961569,217216831.1
LiteCoin,2018-10-18,53.72633157,52.01368205,52.34682159,229266935.5
LiteCoin,2018-10-19,53.58578798,52.14046581,53.00739104,230301857.2
LiteCoin,2018-10-20,53.29590971,52.70735313,53.18159166,213610145.4
LiteCoin,2018-10-21,53.51700212,52.5867562,52.67663524,217867199.3
LiteCoin,2018-10-22,52.89003886,51.8737581,52.1706315,206092361.2
LiteCoin,2018-10-23,52.64930333,51.66728798,52.11714323,239413627.3
LiteCoin,2018-10-24,52.61243764,51.84934237,51.91291497,249447084.8
LiteCoin,2018-10-25,52.05957133,51.5706856,51.80734949,281818250.9
LiteCoin,2018-10-26,51.93517396,51.09617779,51.55962436,288921555.1
LiteCoin,2018-10-27,51.71858115,51.20706571,51.44858595,312134271.2
LiteCoin,2018-10-28,51.78077544,51.07091173,51.26765712,245733660.2
LiteCoin,2018-10-29,51.34534925,47.82116808,48.34702794,298947552.4
LiteCoin,2018-10-30,49.15305368,48.30533727,48.87948854,403525778.6
LiteCoin,2018-10-31,49.81762561,47.95780698,49.16548714,361177032.3
LiteCoin,2018-11-01,50.63719036,49.26103577,50.23653148,301576113.9
LiteCoin,2018-11-02,52.02521699,50.21780176,51.58099578,400703453.3
LiteCoin,2018-11-03,51.59563862,50.7735457,51.06024307,400864831.4
LiteCoin,2018-11-04,55.84679603,50.91880709,54.12347046,395526365.1
LiteCoin,2018-11-05,54.78841219,53.03789233,53.35386388,459035783.8
LiteCoin,2018-11-06,55.44475706,53.31397982,55.44475706,357300416.7
LiteCoin,2018-11-07,55.98720864,53.48789486,53.97584256,380211311.6
LiteCoin,2018-11-08,54.4166908,52.57921667,52.61529834,400152789.2
LiteCoin,2018-11-09,52.99572109,51.71348489,52.03249927,477417015.9
LiteCoin,2018-11-10,52.45735901,51.92798522,52.12765889,501087432.0
LiteCoin,2018-11-11,52.25678799,50.11016312,51.42786948,427312350.7
LiteCoin,2018-11-12,51.44846865,50.269927,50.51585487,263717089.5
LiteCoin,2018-11-13,50.84795968,49.27664623,49.73156562,265962476.5
LiteCoin,2018-11-14,50.52612444,42.18375804,43.72063671,275800774.8
LiteCoin,2018-11-15,44.54515615,40.88595675,43.9842681,496384437.3
LiteCoin,2018-11-16,44.08964632,42.37348727,42.63959567,338405692.8
LiteCoin,2018-11-17,42.77040265,42.11929922,42.42875407,218642572.9
LiteCoin,2018-11-18,43.20840116,42.29905829,42.43893534,182273757.1
LiteCoin,2018-11-19,42.46449094,35.82381664,36.88272568,272362414.9
LiteCoin,2018-11-20,38.08428705,31.27220446,33.19774947,449640449.9
LiteCoin,2018-11-21,34.79121778,31.87261325,34.67161532,400991805.8
LiteCoin,2018-11-22,34.89922934,32.34050347,32.34050347,301610161.0
LiteCoin,2018-11-23,33.17123351,31.18371308,32.38890809,291178766.6
LiteCoin,2018-11-24,33.343155,29.0094913,29.36616334,257329159.7
LiteCoin,2018-11-25,31.9491764,27.27393113,30.94802052,337471527.0
LiteCoin,2018-11-26,31.96853901,28.62732095,29.63330176,342337817.9
LiteCoin,2018-11-27,31.51126593,29.12776787,31.22471685,305137013.2
LiteCoin,2018-11-28,35.86556857,31.1509806,34.59750318,313259940.9
LiteCoin,2018-11-29,35.58050297,33.36894502,33.94203723,353904601.1
LiteCoin,2018-11-30,34.36930097,31.40811391,32.12075553,269395768.6
LiteCoin,2018-12-01,34.98962926,31.53419376,34.34417154,260742277.4
LiteCoin,2018-12-02,35.02610511,33.39595605,33.700978,262470362.1
LiteCoin,2018-12-03,34.12128983,30.56984757,31.13822213,245052404.3
LiteCoin,2018-12-04,32.31055682,30.48027432,31.2470234,251982165.2
LiteCoin,2018-12-05,31.41718028,29.34543002,29.43045806,228113605.5
LiteCoin,2018-12-06,30.37365787,26.77615632,26.79638047,255061210.5
LiteCoin,2018-12-07,26.88651864,22.94008026,25.15762502,300273777.8
LiteCoin,2018-12-08,26.57306395,23.3749848,24.6724626,335961601.0
LiteCoin,2018-12-09,26.80052006,24.63368867,25.71611081,346776158.5
LiteCoin,2018-12-10,25.93679242,24.15410753,24.37001963,285354602.2
LiteCoin,2018-12-11,24.65575243,23.30544087,23.5622979,235864984.8
LiteCoin,2018-12-12,25.146716,23.41153251,24.36314667,236158429.3
LiteCoin,2018-12-13,24.49186393,23.16205938,23.20251779,202907576.6
LiteCoin,2018-12-14,23.79520944,22.75795419,23.38866141,221360513.2
LiteCoin,2018-12-15,24.08053271,23.29574596,23.82246786,230715971.3
LiteCoin,2018-12-16,26.91125193,23.77572655,25.65254718,282361067.6
LiteCoin,2018-12-17,30.21214488,25.68579785,29.04119212,334488925.4
LiteCoin,2018-12-18,30.01852754,27.96889434,29.87273683,392133869.1
LiteCoin,2018-12-19,31.38863882,29.10736876,29.35199277,380476885.9
LiteCoin,2018-12-20,32.87724967,29.09270815,32.57654896,396042876.4
LiteCoin,2018-12-21,33.15630002,30.01719633,30.57351666,444440418.4
LiteCoin,2018-12-22,31.65585755,30.09270709,31.65585755,295772729.8
LiteCoin,2018-12-23,34.02700527,31.67602645,33.3651496,311029105.0
LiteCoin,2018-12-24,36.17927609,32.93537714,32.93537714,421210899.2
LiteCoin,2018-12-25,33.09470002,30.1339001,30.86334197,415872156.9
LiteCoin,2018-12-26,31.93848361,29.5420659,30.71794755,377281207.9
LiteCoin,2018-12-27,31.10701143,28.00704532,28.24965583,358806308.4
LiteCoin,2018-12-28,33.2147023,28.10248404,32.23855851,344978995.4
LiteCoin,2018-12-29,33.2001834,31.46976837,31.52653946,360384514.0
LiteCoin,2018-12-30,32.27277143,30.99217816,31.89192807,305690503.3
LiteCoin,2018-12-31,31.9225129,29.98390955,30.2872287,256233529.1
LiteCoin,2019-01-01,32.01609324,30.11396517,31.90599107,235214639.1
LiteCoin,2019-01-02,33.791717,31.77146308,33.59119086,263069546.8
LiteCoin,2019-01-03,33.46569065,31.58505438,32.09507096,264865791.1
LiteCoin,2019-01-04,33.08194724,31.60350697,32.59482697,255257541.2
LiteCoin,2019-01-05,36.27589983,32.39743505,35.17511059,380309975.3
LiteCoin,2019-01-06,40.21360623,34.98192314,39.37699851,580430650.8
LiteCoin,2019-01-07,39.68367448,37.7038706,37.93119425,534797901.7
LiteCoin,2019-01-08,41.12372126,37.99100489,39.53950383,438730837.9
LiteCoin,2019-01-09,40.32410181,38.79890973,38.93674522,420650658.8
LiteCoin,2019-01-10,39.47610475,32.83112647,33.78103003,396472423.8
LiteCoin,2019-01-11,33.95144225,32.02969838,32.24729224,432533173.0
LiteCoin,2019-01-12,32.86970226,32.07735723,32.46318018,319745263.9
LiteCoin,2019-01-13,33.24486932,30.11198761,30.27254212,264793717.5
LiteCoin,2019-01-14,32.87390271,30.28814559,32.42471238,297345068.1
LiteCoin,2019-01-15,32.71122214,31.0844967,31.53244829,306936808.4
LiteCoin,2019-01-16,32.28014797,31.26834112,31.87674553,323142182.5
LiteCoin,2019-01-17,31.98122476,30.61070593,31.92380775,353229461.2
LiteCoin,2019-01-18,31.97271047,30.94201559,31.23035773,369721475.5
LiteCoin,2019-01-19,33.14614314,31.22972437,32.5486846,343132057.5
LiteCoin,2019-01-20,33.35382806,30.65311211,30.93882331,383727723.4
LiteCoin,2019-01-21,31.73552091,30.69467755,30.91922953,372542015.7
LiteCoin,2019-01-22,32.07305366,30.21613297,31.74701409,355077214.5
LiteCoin,2019-01-23,32.39084376,31.68191953,31.98132407,379791868.8
LiteCoin,2019-01-24,33.15760767,31.41238021,32.75110857,380996349.3
LiteCoin,2019-01-25,33.13877133,32.19475669,32.91124975,387608952.7
LiteCoin,2019-01-26,33.86265197,32.79214519,33.13909021,391364363.1
LiteCoin,2019-01-27,33.26907163,31.95003306,32.61743179,414824755.8
LiteCoin,2019-01-28,32.59911353,30.42828139,31.1835958,411997698.0
LiteCoin,2019-01-29,31.41488987,30.36155453,31.08993418,417182061.9
LiteCoin,2019-01-30,31.93341502,30.8577845,31.82261003,412405253.8
LiteCoin,2019-01-31,32.34652509,31.26764521,31.49018836,420357387.0
LiteCoin,2019-02-01,33.48233116,31.02767748,32.79819305,431807789.8
LiteCoin,2019-02-02,34.68643563,32.74181009,34.52548642,480095454.2
LiteCoin,2019-02-03,34.72206162,33.09092134,33.46205466,507561198.6
LiteCoin,2019-02-04,34.36989048,33.40707116,34.06133344,471270422.9
LiteCoin,2019-02-05,34.45753677,33.54836095,34.29882105,421269486.8
LiteCoin,2019-02-06,34.37378178,32.49364884,32.98356534,442005054.5
LiteCoin,2019-02-07,33.69683576,32.83228851,33.09809324,407122604.2
LiteCoin,2019-02-08,44.07463134,32.87841103,43.04204973,692630662.9
LiteCoin,2019-02-09,45.80716066,41.97033981,44.54246911,1262560781.0
LiteCoin,2019-02-10,46.91559734,42.39533895,46.65545298,918157552.3
LiteCoin,2019-02-11,46.60624285,41.99778576,42.83076927,892924376.0
LiteCoin,2019-02-12,43.91888458,42.1595334,43.72690289,716001788.7
LiteCoin,2019-02-13,44.17477355,40.8994834,41.44703597,699899729.6
LiteCoin,2019-02-14,42.03771467,40.6998949,41.29881778,690021549.4
LiteCoin,2019-02-15,43.72744881,41.12961977,42.48732237,696978330.4
LiteCoin,2019-02-16,44.16548186,42.16817513,43.35182619,781116412.1
LiteCoin,2019-02-17,44.13013534,42.44405512,43.41736646,708979831.8
LiteCoin,2019-02-18,48.58554316,43.30159739,47.44856899,898518862.4
LiteCoin,2019-02-19,48.52066372,46.59373733,47.08749779,1052830546.0
LiteCoin,2019-02-20,51.67704884,46.61038149,50.86409314,1017186873.0
LiteCoin,2019-02-21,50.91530717,47.75880337,48.34239208,1031287475.0
LiteCoin,2019-02-22,49.51320841,47.39321693,49.48315289,885909759.7
LiteCoin,2019-02-23,51.68954048,48.33565445,51.5166108,908959064.3
LiteCoin,2019-02-24,52.94973261,43.43798121,44.64922256,1147762020.0
LiteCoin,2019-02-25,46.97352438,44.40767839,45.99086425,1125777409.0
LiteCoin,2019-02-26,46.25757023,44.82721692,45.27019492,866801147.1
LiteCoin,2019-02-27,45.84151873,44.2320808,45.39315767,729714370.0
LiteCoin,2019-02-28,46.63844599,45.30675335,46.10911617,830397401.6
LiteCoin,2019-03-01,48.58333433,46.00662715,47.08066943,855523074.2
LiteCoin,2019-03-02,49.38084681,47.06671904,48.78319566,952174704.5
